seed,sigma,shape,method,mean_dev,adaptation,n_evade,min_dist,mean_energy,success
3,0.5,polyline,Nonlinear Stabilization,21.720256543582007,21.0,7,4.92972323896744,0.15912554886888447,37.54152823920266
3,0.5,polyline,Proposed AI,22.583299684932978,15.5,6,11.721984736292063,0.13796142363837238,33.222591362126245
3,1.0,straight,Pure Pursuit,21.142173393533287,1.0,9,0.45612112397956395,0.15495564599808226,39.53488372093023
3,1.0,straight,Line of Sight,17.289163139833253,11.5,7,1.7957745884210592,0.15226375980903437,42.524916943521596
3,1.0,straight,Vector Field,28.22349051596376,28.5,9,7.639349871726086,0.15883738112630624,20.59800664451827
3,1.0,straight,Nonlinear Stabilization,29.259117577386117,31.5,9,4.289883061947434,0.14851534812272388,24.25249169435216
3,1.0,straight,Proposed AI,22.46601073130796,32.0,7,1.4063274621594957,0.14879548398786305,35.548172757475086
3,1.0,circle,Pure Pursuit,16.847307097760226,8.5,11,3.9828843878389026,0.15524956788513083,43.85382059800664
3,1.0,circle,Line of Sight,17.02791303137756,7.0,10,4.172650100091548,0.15539709357504594,46.84385382059801
3,1.0,circle,Vector Field,21.758303740180285,15.0,8,9.594045151618538,0.15797666695422236,37.54152823920266
3,1.0,circle,Nonlinear Stabilization,18.547771965823465,15.5,13,3.9712620452570517,0.16215109418177268,42.19269102990033
3,1.0,circle,Proposed AI,27.027749828815722,21.5,6,21.026562426078716,0.13227295366499348,27.57475083056478
3,1.0,polyline,Pure Pursuit,19.377227720081844,1.0,7,0.45612112397956395,0.16109097094234387,37.2093023255814
3,1.0,polyline,Line of Sight,11.349826365274462,11.5,7,1.7957745884210592,0.1579328346428138,53.156146179402
3,1.0,polyline,Vector Field,20.330120975546603,21.0,4,13.412059442276488,0.1287346657229535,44.18604651162791
3,1.0,polyline,Nonlinear Stabilization,15.765832924729512,19.5,5,9.949504906370649,0.1461111599344806,44.518272425249165
3,1.0,polyline,Proposed AI,20.55005213220569,20.5,4,16.973296496051834,0.10733855033588356,48.50498338870432
3,1.5,straight,Pure Pursuit,19.958321850971952,1.0,7,1.1541367143364205,0.16029227782185487,37.87375415282392
3,1.5,straight,Line of Sight,12.15790906941032,14.5,13,0.5656645323804081,0.15713876757380854,53.48837209302325
3,1.5,straight,Vector Field,14.860547518194517,54.0,2,13.962503519308688,0.12172346255369901,64.11960132890366
3,1.5,straight,Nonlinear Stabilization,27.19402956494605,33.5,7,3.1382290838438855,0.14576380936866867,28.23920265780731
3,1.5,straight,Proposed AI,24.392852976459352,33.5,4,3.818320925221995,0.14095898704860788,35.548172757475086
3,1.5,circle,Pure Pursuit,19.29715408277088,14.5,17,5.752902556736066,0.14716167726306884,40.19933554817276
3,1.5,circle,Line of Sight,18.972492872164306,7.0,12,4.460440268429344,0.1425462412450004,38.205980066445186
3,1.5,circle,Vector Field,22.835625513771355,14.0,9,1.912953356249517,0.16263787719005812,31.893687707641195
3,1.5,circle,Nonlinear Stabilization,18.14023235519977,15.0,6,11.156687573843026,0.1484925586781494,42.19269102990033
3,1.5,circle,Proposed AI,22.609005141141743,22.0,7,9.944044562032426,0.1386097215384558,38.205980066445186
3,1.5,polyline,Pure Pursuit,19.99286535617666,1.0,8,1.1541367143364205,0.16008462293782427,38.53820598006645
3,1.5,polyline,Line of Sight,12.15790906941032,14.5,14,0.5656645323804081,0.15713876757380854,53.48837209302325
3,1.5,polyline,Vector Field,18.724381676338492,19.0,5,4.452804866793661,0.14500502772764087,44.18604651162791
3,1.5,polyline,Nonlinear Stabilization,21.379709032401326,19.5,7,1.3434509899450209,0.14366816705177235,40.19933554817276
3,1.5,polyline,Proposed AI,21.680670089840504,20.5,6,15.493628091738534,0.13554766526478584,34.21926910299003
3,2.0,straight,Pure Pursuit,23.683280403266533,10.5,18,3.863878949605051,0.1518253302933581,34.21926910299003
3,2.0,straight,Line of Sight,12.039994838860409,14.5,16,0.5784035197057626,0.15872230492668568,54.81727574750831
3,2.0,straight,Vector Field,24.89507548867465,28.0,7,7.886643494348114,0.15019269252426448,36.21262458471761
3,2.0,straight,Nonlinear Stabilization,22.153822867204045,32.5,12,2.445734808151773,0.16553523357095742,36.87707641196013
3,2.0,straight,Proposed AI,28.769751341008043,30.5,11,1.2595513284651592,0.14211970181635947,29.568106312292358
3,2.0,circle,Pure Pursuit,18.896321996152555,11.0,11,4.713190350106143,0.1520668753137934,42.857142857142854
3,2.0,circle,Line of Sight,19.322593671458655,7.0,26,4.205974477495578,0.15467736621486936,37.87375415282392
3,2.0,circle,Vector Field,22.536037561113442,13.5,11,3.3593998470664523,0.15958648165737088,29.568106312292358
3,2.0,circle,Nonlinear Stabilization,18.883000671652802,15.0,7,5.45316945576238,0.16038962829744413,39.8671096345515
3,2.0,circle,Proposed AI,25.414041579346907,22.0,7,7.322537244252021,0.1355746927081019,31.893687707641195
3,2.0,polyline,Pure Pursuit,15.631170127596707,10.5,13,3.863878949605051,0.1643290130391963,44.18604651162791
3,2.0,polyline,Line of Sight,12.039994838860409,14.5,17,0.5784035197057626,0.15872230492668568,54.81727574750831
3,2.0,polyline,Vector Field,22.18939965056,20.5,9,7.667367427898018,0.14660297017835794,39.53488372093023
3,2.0,polyline,Nonlinear Stabilization,19.50103321585176,14.5,9,6.677270069024797,0.16359692053322086,39.53488372093023
3,2.0,polyline,Proposed AI,22.981678425407146,15.5,7,11.415507580175964,0.15115131236829707,30.564784053156146
3,3.0,straight,Pure Pursuit,21.486278423700483,13.5,20,1.6472795591429055,0.16393403465064427,39.53488372093023
3,3.0,straight,Line of Sight,22.600410985643787,13.0,17,0.4734053501487825,0.14754653543960983,38.87043189368771
3,3.0,straight,Vector Field,30.08758971178875,41.5,14,4.405561562112817,0.16014340922834705,20.930232558139537
3,3.0,straight,Nonlinear Stabilization,27.397711540003172,30.0,9,7.0768273128252694,0.1625504522171119,29.568106312292358
3,3.0,straight,Proposed AI,26.682550981193963,23.0,9,5.064657493594894,0.15131285711174156,34.21926910299003
3,3.0,circle,Pure Pursuit,14.927153121770028,15.0,18,3.2476814019127325,0.17067981224540416,40.53156146179402
3,3.0,circle,Line of Sight,19.958405176766984,7.5,20,1.667620924790345,0.14700421839015915,36.87707641196013
3,3.0,circle,Vector Field,17.400976924200013,14.5,8,1.7748228758382112,0.16219717438685946,47.176079734219265
3,3.0,circle,Nonlinear Stabilization,17.76575602747391,12.5,8,5.1161965655632855,0.15479332653963074,46.84385382059801
3,3.0,circle,Proposed AI,22.21710978292256,14.0,15,0.3787030277069352,0.15367831441830337,32.55813953488372
3,3.0,polyline,Pure Pursuit,17.6446411844065,13.5,13,1.4360809368701197,0.16141944574354564,42.857142857142854
3,3.0,polyline,Line of Sight,12.260018714855864,13.0,12,0.4734053501487825,0.16171329722731695,50.83056478405316
3,3.0,polyline,Vector Field,19.764298303673748,20.0,12,9.96182694545793,0.15128519012146455,47.176079734219265
3,3.0,polyline,Nonlinear Stabilization,18.64524318778878,14.5,13,4.233974392141971,0.15260544864750433,45.182724252491695
3,3.0,polyline,Proposed AI,23.03986142329084,23.5,7,15.201207162301055,0.13764917050768982,44.18604651162791
4,0.5,straight,Pure Pursuit,20.274789799434057,20.5,8,6.714869298834838,0.15445420036981936,36.21262458471761
4,0.5,straight,Line of Sight,20.01109255891217,11.5,7,0.6540048588636047,0.1460562481690159,41.19601328903654
4,0.5,straight,Vector Field,29.2151553744187,20.0,6,4.3456702980948245,0.14424273355150138,26.578073089701
4,0.5,straight,Nonlinear Stabilization,29.939906771793073,22.5,7,1.0120878472609522,0.14074879969245976,27.57475083056478
4,0.5,straight,Proposed AI,28.86761810875589,23.5,6,6.706657972067809,0.1440987407540365,18.272425249169437
4,0.5,circle,Pure Pursuit,18.07477140497252,11.0,15,1.1053845073397248,0.1660582817176033,40.53156146179402
4,0.5,circle,Line of Sight,15.519216160315203,8.5,12,2.0893641201943574,0.1513262493171553,46.84385382059801
4,0.5,circle,Vector Field,19.8615811333734,17.0,6,8.645964476467043,0.15172537120616011,42.19269102990033
4,0.5,circle,Nonlinear Stabilization,18.8687810076814,13.5,7,13.392183278392649,0.15192087366403373,38.53820598006645
4,0.5,circle,Proposed AI,26.96958128470549,22.5,6,21.035268984392197,0.13305285530018793,27.242524916943523
4,0.5,polyline,Pure Pursuit,15.488747808266195,12.5,8,1.3699177563216178,0.1606754905725141,44.518272425249165
4,0.5,polyline,Line of Sight,11.366067943531561,11.5,7,0.6540048588636047,0.15646746750257085,53.820598006644516
4,0.5,polyline,Vector Field,18.828756612019383,20.0,6,12.81112120530905,0.13768099194630193,43.85382059800664
4,0.5,polyline,Nonlinear Stabilization,17.929211440074454,22.5,6,12.942120031590173,0.12761334253854378,48.17275747508305
4,0.5,polyline,Proposed AI,23.859035320620354,23.5,6,9.991610716934503,0.11627331304383962,39.8671096345515
4,1.0,straight,Pure Pursuit,21.05076157120575,11.5,8,0.7885136849796037,0.15094311031045168,38.53820598006645
4,1.0,straight,Line of Sight,11.37164665321093,11.5,9,3.0087071789689297,0.15831224382174133,57.475083056478404
4,1.0,straight,Vector Field,26.530982935345428,20.5,8,11.655838487047186,0.15979199009993122,19.93355481727575
4,1.0,straight,Nonlinear Stabilization,18.199119785802583,13.5,8,1.9151631141207108,0.16217382869871402,39.8671096345515
4,1.0,straight,Proposed AI,27.565457091429394,15.5,6,5.796712742844928,0.15047030498117245,24.58471760797342
4,1.0,circle,Pure Pursuit,17.615760148341895,11.0,12,1.8188367146042506,0.1471761287394239,44.518272425249165
4,1.0,circle,Line of Sight,14.422988949275497,8.5,10,2.082082202398146,0.16674698116019812,51.82724252491694
4,1.0,circle,Vector Field,20.419786061721,18.0,5,19.512824258175346,0.133554518137342,43.85382059800664
4,1.0,circle,Nonlinear Stabilization,20.651643146176564,14.5,8,8.696469830741046,0.14964155591278572,36.21262458471761
4,1.0,circle,Proposed AI,23.58958105700953,12.0,8,11.566519484715387,0.16112376932387376,27.57475083056478
4,1.0,polyline,Pure Pursuit,18.58811855037692,11.5,7,0.7885136849796037,0.1594929724954721,39.53488372093023
4,1.0,polyline,Line of Sight,11.37164665321093,11.5,9,3.0087071789689297,0.15831224382174133,57.475083056478404
4,1.0,polyline,Vector Field,19.521179834820508,20.5,6,8.444122986069704,0.1378592384802081,46.179401993355484
4,1.0,polyline,Nonlinear Stabilization,17.156562891545754,13.5,6,8.28589250530336,0.1540522077533768,42.19269102990033
4,1.0,polyline,Proposed AI,24.84507191542529,15.5,7,8.931696360338236,0.15876721890786535,24.58471760797342
4,1.5,straight,Pure Pursuit,20.934540612273203,12.5,10,0.851301822453232,0.15141484579133652,38.87043189368771
4,1.5,straight,Line of Sight,11.548484153729227,12.0,13,3.0591554676867467,0.1628479010342872,54.15282392026578
4,1.5,straight,Vector Field,36.31275912357008,59.0,8,7.216505513094132,0.1564054484909839,18.272425249169437
4,1.5,straight,Nonlinear Stabilization,22.508244364360085,16.5,6,2.5452552789310987,0.14150468503302938,35.880398671096344
4,1.5,straight,Proposed AI,28.986291112484906,33.0,5,6.322680286900128,0.14313441564827661,27.57475083056478
4,1.5,circle,Pure Pursuit,17.619303155758452,22.5,12,3.854360747139266,0.12836481519291554,50.16611295681063
4,1.5,circle,Line of Sight,14.623588379982152,13.5,15,2.843552421391742,0.16501713202470467,52.49169435215947
4,1.5,circle,Vector Field,18.541864084927347,15.0,6,11.284652949075866,0.13871642226444725,46.84385382059801
4,1.5,circle,Nonlinear Stabilization,20.758787659273754,19.0,7,3.309929579002863,0.15547176109602232,37.54152823920266
4,1.5,circle,Proposed AI,22.468607089878528,12.0,9,10.8122639341335,0.13804610772933995,36.21262458471761
4,1.5,polyline,Pure Pursuit,17.448101304006855,12.5,7,2.343334988338161,0.1595616738440501,40.863787375415285
4,1.5,polyline,Line of Sight,11.23575040519721,11.5,9,3.0591554676867467,0.15879312858068217,53.48837209302325
4,1.5,polyline,Vector Field,26.16710958957505,14.5,10,2.2521799907894167,0.165902070562741,30.89700996677741
4,1.5,polyline,Nonlinear Stabilization,17.24196539513538,16.5,6,2.5452552789310987,0.1355064187077028,49.83388704318937
4,1.5,polyline,Proposed AI,17.553953537826754,11.5,7,2.3059212769336455,0.1460997899317496,49.501661129568106
4,2.0,straight,Pure Pursuit,18.886766061365055,13.5,7,0.9597667662837672,0.1597494178884628,41.19601328903654
4,2.0,straight,Line of Sight,22.39878149858663,15.5,17,1.3070855693613304,0.13902675700308081,39.202657807308974
4,2.0,straight,Vector Field,22.63972850365485,87.5,5,14.992770886096165,0.1424865741439853,41.86046511627907
4,2.0,straight,Nonlinear Stabilization,17.925782989699368,14.0,3,1.2227599362863728,0.1292891183385838,54.48504983388705
4,2.0,straight,Proposed AI,22.13236724979788,30.5,5,8.75107216961733,0.1455960966131315,40.19933554817276
4,2.0,circle,Pure Pursuit,18.64109397755375,17.0,14,2.838961581647178,0.14937394693078843,38.53820598006645
4,2.0,circle,Line of Sight,16.50441244942161,8.0,18,3.203158597325709,0.15449342667462018,47.176079734219265
4,2.0,circle,Vector Field,21.45853132336076,14.0,13,1.1225038421765987,0.16795653354840587,33.5548172757475
4,2.0,circle,Nonlinear Stabilization,24.294905332850078,19.5,8,5.81714746651754,0.16141321838669231,29.900332225913623
4,2.0,circle,Proposed AI,27.30939434332827,48.0,12,14.40391595773584,0.14738906576535937,25.249169435215947
4,2.0,polyline,Pure Pursuit,17.21713126061989,12.5,10,2.44366103194945,0.1613825767552495,41.52823920265781
4,2.0,polyline,Line of Sight,12.60949378115086,15.5,15,1.3070855693613304,0.157519932332533,53.156146179402
4,2.0,polyline,Vector Field,21.554359675869847,18.0,12,4.376003026186435,0.16437717988532058,36.87707641196013
4,2.0,polyline,Nonlinear Stabilization,19.537727757903326,14.0,10,1.2227599362863728,0.16266106123664012,39.53488372093023
4,2.0,polyline,Proposed AI,21.407327685453893,12.0,11,2.6550075416279064,0.15380591309282904,39.53488372093023
4,3.0,straight,Pure Pursuit,23.027558454419108,14.0,9,0.1238803630223142,0.1586954374932158,40.19933554817276
4,3.0,straight,Line of Sight,20.259791956251103,15.0,23,5.290313069322554,0.1504218848059574,39.53488372093023
4,3.0,straight,Vector Field,15.834355642273168,51.0,5,15.452559584331523,0.13713823594101152,66.11295681063123
4,3.0,straight,Nonlinear Stabilization,26.36505083295326,25.5,12,3.5689148680995944,0.15645864094605433,30.564784053156146
4,3.0,straight,Proposed AI,23.41685978387417,31.5,12,5.924241049390083,0.15027606882361058,38.205980066445186
4,3.0,circle,Pure Pursuit,17.470052764315383,16.0,15,0.17667524944017998,0.1647443303042696,39.202657807308974
4,3.0,circle,Line of Sight,18.08274482271349,8.0,22,1.0296887238175447,0.15081682551841685,41.52823920265781
4,3.0,circle,Vector Field,21.73667694333549,18.5,9,11.375221330822413,0.15163962212911858,39.53488372093023
4,3.0,circle,Nonlinear Stabilization,20.614889000962002,19.0,8,6.917115637019066,0.15132209075338,41.52823920265781
4,3.0,circle,Proposed AI,27.645333566862128,22.5,8,17.442712836280243,0.15299308073219323,27.242524916943523
4,3.0,polyline,Pure Pursuit,17.127047095173122,14.0,9,0.1238803630223142,0.16415554917853364,43.18936877076412
4,3.0,polyline,Line of Sight,13.374032960495747,15.0,23,5.290313069322554,0.1601197907556582,49.16943521594684
4,3.0,polyline,Vector Field,23.449139356662926,20.0,12,8.127140394064213,0.16581758166784247,34.55149501661129
4,3.0,polyline,Nonlinear Stabilization,16.355875436899208,12.5,7,2.8555306904566615,0.161164148971289,50.83056478405316
4,3.0,polyline,Proposed AI,15.30062092673294,12.0,9,4.580025531389761,0.15274981385602268,53.820598006644516
